;Fecha;Ronda;Equipo Local;Resultado Local;Equipo Visitante;Resultado Visitante;Cancha;Condición;URL;Competición
2780;1986-09-21;Fecha 11;Boca;3;Gimnasia (LP);1;Boca Juniors;L;partido/boca-3-gimnasia-lp-1-temporada-1986-87/2148/1987/30/11.html;Temporada 1986 87
2781;1986-09-28;Fecha 12;Argentinos;1;Boca;2;Ferro Carril Oeste;V;partido/argentinos-1-boca-2-temporada-1986-87/2149/1987/30/12.html;Temporada 1986 87
2782;1986-10-06;Fecha 13;Boca;0;Unión (Sta. Fe);0;Boca Juniors;L;partido/boca-0-union-sta-fe-0-temporada-1986-87/2150/1987/30/13.html;Temporada 1986 87
2783;1986-10-12;Fecha 14;Temperley;2;Boca;2;Vélez Sársfield;V;partido/temperley-2-boca-2-temporada-1986-87/2151/1987/30/14.html;Temporada 1986 87
2784;1986-10-19;Fecha 15;Boca;3;San Lorenzo;0;Boca Juniors;L;partido/boca-3-san-lorenzo-0-temporada-1986-87/2152/1987/30/15.html;Temporada 1986 87
2785;1986-10-26;Fecha 16;Deportivo Español;1;Boca;1;Vélez Sársfield;V;partido/deportivo-espanol-1-boca-1-temporada-1986-87/2153/1987/30/16.html;Temporada 1986 87
2786;1986-11-02;Fecha 17;Boca;1;River;0;Boca Juniors;L;partido/boca-1-river-0-temporada-1986-87/2154/1987/30/17.html;Temporada 1986 87
2787;1986-11-09;Fecha 18;Independiente;5;Boca;2;Independiente;V;partido/independiente-5-boca-2-temporada-1986-87/2155/1987/30/18.html;Temporada 1986 87
2788;1986-11-16;Fecha 19;Boca;1;Instituto (Cba);2;Boca Juniors;L;partido/boca-1-instituto-cba-2-temporada-1986-87/2156/1987/30/19.html;Temporada 1986 87
2789;1986-11-23;Fecha 20;Boca;0;Newell´s;3;Boca Juniors;L;partido/boca-0-newell_s-3-temporada-1986-87/2157/1987/30/20.html;Temporada 1986 87
2790;1986-12-08;Fecha 22;Boca;3;Racing (Cba);2;Boca Juniors;L;partido/boca-3-racing-cba-2-temporada-1986-87/2159/1987/30/21.html;Temporada 1986 87
2791;1986-12-14;Fecha 23;Deportivo Italiano;0;Boca;0;Atlanta;V;partido/deportivo-italiano-0-boca-0-temporada-1986-87/2160/1987/30/22.html;Temporada 1986 87
2792;1986-12-21;Fecha 24;Boca;0;Ferro;3;Boca Juniors;L;partido/boca-0-ferro-3-temporada-1986-87/2161/1987/30/23.html;Temporada 1986 87
2793;1987-01-25;Fecha 25;Boca;2;Vélez;0;Boca Juniors;L;partido/boca-2-velez-0-temporada-1986-87/2162/1987/30/24.html;Temporada 1986 87
2794;1987-01-31;Fecha 26;Platense;0;Boca;2;Vélez Sársfield;V;partido/platense-0-boca-2-temporada-1986-87/2163/1987/30/25.html;Temporada 1986 87
2795;1987-02-08;Fecha 27;Boca;1;Racing;0;Vélez Sársfield;L;partido/boca-1-racing-0-temporada-1986-87/2164/1987/30/26.html;Temporada 1986 87
2796;1987-02-15;Fecha 28;Talleres (Cba);1;Boca;3;Mario Kempes (Córdoba);V;partido/talleres-cba-1-boca-3-temporada-1986-87/2165/1987/30/27.html;Temporada 1986 87
2797;1987-02-22;Fecha 29;Boca;4;R. Central;1;Boca Juniors;L;partido/boca-4-r-central-1-temporada-1986-87/2166/1987/30/28.html;Temporada 1986 87
2798;1987-03-01;Fecha 30;Gimnasia (LP);0;Boca;1;Gimnasia y Esgrima (La Plata);V;partido/gimnasia-lp-0-boca-1-temporada-1986-87/2167/1987/30/29.html;Temporada 1986 87
2799;1987-03-05;Fecha 21;Estudiantes (LP);0;Boca;3;Estudiantes (La Plata);V;partido/estudiantes-lp-0-boca-3-temporada-1986-87/2158/1987/30/30.html;Temporada 1986 87
2800;1987-03-08;Fecha 31;Boca;2;Argentinos;3;Boca Juniors;L;partido/boca-2-argentinos-3-temporada-1986-87/2168/1987/30/31.html;Temporada 1986 87
2801;1987-03-14;Fecha 32;Unión (Sta. Fe);1;Boca;2;Unión (Santa Fe);V;partido/union-sta-fe-1-boca-2-temporada-1986-87/2169/1987/30/32.html;Temporada 1986 87
2802;1987-03-29;Fecha 33;Boca;0;Temperley;0;Boca Juniors;L;partido/boca-0-temperley-0-temporada-1986-87/2170/1987/30/33.html;Temporada 1986 87
2803;1987-04-01;Fecha 34;San Lorenzo;1;Boca;3;Vélez Sársfield;V;partido/san-lorenzo-1-boca-3-temporada-1986-87/2171/1987/30/34.html;Temporada 1986 87
2804;1987-04-05;Fecha 35;Boca;2;Deportivo Español;1;Boca Juniors;L;partido/boca-2-deportivo-espanol-1-temporada-1986-87/2172/1987/30/35.html;Temporada 1986 87
2805;1987-04-13;Fecha 36;River;1;Boca;1;River Plate;V;partido/river-1-boca-1-temporada-1986-87/2173/1987/30/36.html;Temporada 1986 87
2806;1987-04-26;Fecha 37;Boca;2;Independiente;3;Boca Juniors;L;partido/boca-2-independiente-3-temporada-1986-87/2174/1987/30/37.html;Temporada 1986 87
2807;1987-05-02;Fecha 38;Instituto (Cba);2;Boca;2;Instituto (Córdoba);V;partido/instituto-cba-2-boca-2-temporada-1986-87/2175/1987/30/38.html;Temporada 1986 87
2808;1987-05-10;Cuartos de Final. Partido de Ida;Deportivo Armenio;2;Boca;4;Vélez Sársfield;V;partido/deportivo-armenio-2-boca-4-liguilla-1986-87/2176/1987/31/1.html;Liguilla 1986 87
2809;1987-05-17;Cuartos de Final. Partido de Vuelta;Boca;2;Deportivo Armenio;2;Boca Juniors;L;partido/boca-2-deportivo-armenio-2-liguilla-1986-87/2177/1987/31/2.html;Liguilla 1986 87
2810;1987-05-24;Semifinales. Partido de Ida;Newell´s;0;Boca;1;Newell´s Old Boys;V;partido/newell_s-0-boca-1-liguilla-1986-87/2178/1987/31/3.html;Liguilla 1986 87
2811;1987-05-31;Semifinales. Partido de Vuelta;Boca;5;Newell´s;2;Boca Juniors;L;partido/boca-5-newell_s-2-liguilla-1986-87/2179/1987/31/4.html;Liguilla 1986 87
2812;1987-06-07;Final. Partido de Ida;Independiente;2;Boca;2;Independiente;V;partido/independiente-2-boca-2-liguilla-1986-87/2180/1987/31/5.html;Liguilla 1986 87
2813;1987-06-14;Final. Partido de Vuelta;Boca;1;Independiente;2;Boca Juniors;L;partido/boca-1-independiente-2-liguilla-1986-87/2181/1987/31/6.html;Liguilla 1986 87
2814;1987-08-30;Fecha 1;Boca;1;Estudiantes (LP);2;Boca Juniors;L;partido/boca-1-estudiantes-lp-2-temporada-1987-88/2182/1988/32/1.html;Temporada 1987 88
2815;1987-09-08;Fecha 2;Ferro;2;Boca;1;Ferro Carril Oeste;V;partido/ferro-2-boca-1-temporada-1987-88/2183/1988/32/2.html;Temporada 1987 88
2816;1987-09-13;Fecha 3;Boca;2;Unión (Sta. Fe);0;Boca Juniors;L;partido/boca-2-union-sta-fe-0-temporada-1987-88/2184/1988/32/3.html;Temporada 1987 88
2817;1987-09-20;Fecha 4;Racing;6;Boca;0;Racing Club;V;partido/racing-6-boca-0-temporada-1987-88/2185/1988/32/4.html;Temporada 1987 88
2818;1987-09-27;Fecha 5;Boca;0;Talleres (Cba);0;Boca Juniors;L;partido/boca-0-talleres-cba-0-temporada-1987-88/2186/1988/32/5.html;Temporada 1987 88
2819;1987-10-04;Fecha 6;Boca;2;Racing (Cba);0;Boca Juniors;L;partido/boca-2-racing-cba-0-temporada-1987-88/2187/1988/32/6.html;Temporada 1987 88
2820;1987-10-09;Fecha 7;Banfield;3;Boca;1;Banfield;V;partido/banfield-3-boca-1-temporada-1987-88/2188/1988/32/7.html;Temporada 1987 88
2821;1987-10-12;Fecha 8;Boca;0;San Lorenzo;1;Boca Juniors;L;partido/boca-0-san-lorenzo-1-temporada-1987-88/2189/1988/32/8.html;Temporada 1987 88
2822;1987-10-18;Fecha 9;Platense;3;Boca;1;Vélez Sársfield;V;partido/platense-3-boca-1-temporada-1987-88/2190/1988/32/9.html;Temporada 1987 88
2823;1987-10-25;Fecha 10;Boca;1;Newell´s;5;Boca Juniors;L;partido/boca-1-newell_s-5-temporada-1987-88/2191/1988/32/10.html;Temporada 1987 88
2824;1987-11-01;Fecha 11;Gimnasia (LP);0;Boca;0;Gimnasia y Esgrima (La Plata);V;partido/gimnasia-lp-0-boca-0-temporada-1987-88/2192/1988/32/11.html;Temporada 1987 88
2825;1987-11-08;Fecha 13;Independiente;3;Boca;3;Independiente;V;partido/independiente-3-boca-3-temporada-1987-88/2193/1988/32/12.html;Temporada 1987 88
2826;1987-11-11;Fecha 12;Boca;1;Argentinos;0;Boca Juniors;L;partido/boca-1-argentinos-0-temporada-1987-88/2194/1988/32/13.html;Temporada 1987 88
2827;1987-11-15;Fecha 14;Boca;2;Instituto (Cba);1;Boca Juniors;L;partido/boca-2-instituto-cba-1-temporada-1987-88/2195/1988/32/14.html;Temporada 1987 88
2828;1987-11-22;Fecha 15;River;3;Boca;2;River Plate;V;partido/river-3-boca-2-temporada-1987-88/2196/1988/32/15.html;Temporada 1987 88
2829;1987-11-29;Fecha 16;Boca;1;Deportivo Español;2;Boca Juniors;L;partido/boca-1-deportivo-espanol-2-temporada-1987-88/2197/1988/32/16.html;Temporada 1987 88
2830;1987-12-04;Fecha 17;Vélez;2;Boca;0;Vélez Sársfield;V;partido/velez-2-boca-0-temporada-1987-88/2198/1988/32/17.html;Temporada 1987 88
2831;1987-12-07;Fecha 18;Boca;0;Deportivo Armenio;0;Boca Juniors;L;partido/boca-0-deportivo-armenio-0-temporada-1987-88/2199/1988/32/18.html;Temporada 1987 88
2832;1987-12-18;Fecha 19;R. Central;2;Boca;0;Rosario Central;V;partido/r-central-2-boca-0-temporada-1987-88/2200/1988/32/19.html;Temporada 1987 88
2833;1988-01-23;Fecha 20;Estudiantes (LP);0;Boca;0;Estudiantes (La Plata);V;partido/estudiantes-lp-0-boca-0-temporada-1987-88/2201/1988/32/20.html;Temporada 1987 88
2834;1988-01-30;Fecha 21;Boca;1;Ferro;0;Boca Juniors;L;partido/boca-1-ferro-0-temporada-1987-88/2202/1988/32/21.html;Temporada 1987 88
2835;1988-02-07;Fecha 22;Unión (Sta. Fe);2;Boca;2;Unión (Santa Fe);V;partido/union-sta-fe-2-boca-2-temporada-1987-88/2203/1988/32/22.html;Temporada 1987 88
2836;1988-02-14;Fecha 23;Boca;2;Racing;1;Boca Juniors;L;partido/boca-2-racing-1-temporada-1987-88/2204/1988/32/23.html;Temporada 1987 88
2837;1988-02-19;Fecha 24;Talleres (Cba);0;Boca;1;Mario Kempes (Córdoba);V;partido/talleres-cba-0-boca-1-temporada-1987-88/2205/1988/32/24.html;Temporada 1987 88
2838;1988-02-26;Fecha 25;Racing (Cba);2;Boca;0;Mario Kempes (Córdoba);V;partido/racing-cba-2-boca-0-temporada-1987-88/2206/1988/32/25.html;Temporada 1987 88
2839;1988-03-02;Octavos de final. Partido de Ida;Boca;1;Gremio (Bra);0;Boca Juniors;L;partido/boca-1-gremio-bra-0-supercopa-1988/2229/1988/200/1.html;Supercopa 1988
2840;1988-03-06;Fecha 26;Boca;2;Banfield;0;Boca Juniors;L;partido/boca-2-banfield-0-temporada-1987-88/2207/1988/32/26.html;Temporada 1987 88
2841;1988-03-09;Fecha 27;San Lorenzo;2;Boca;0;Huracán;V;partido/san-lorenzo-2-boca-0-temporada-1987-88/2208/1988/32/27.html;Temporada 1987 88
2842;1988-03-13;Fecha 28;Boca;1;Platense;1;Boca Juniors;L;partido/boca-1-platense-1-temporada-1987-88/2209/1988/32/28.html;Temporada 1987 88
2843;1988-03-16;Octavos de final. Partido de Vuelta;Gremio (Bra);2;Boca;0;Olímpico (Porto Alegre);V;partido/gremio-bra-2-boca-0-supercopa-1988/2230/1988/200/2.html;Supercopa 1988
2844;1988-03-20;Fecha 29;Newell´s;4;Boca;0;Newell´s Old Boys;V;partido/newell_s-4-boca-0-temporada-1987-88/2210/1988/32/29.html;Temporada 1987 88
2845;1988-03-23;Fecha 30;Boca;2;Gimnasia (LP);0;Boca Juniors;L;partido/boca-2-gimnasia-lp-0-temporada-1987-88/2211/1988/32/30.html;Temporada 1987 88
2846;1988-04-10;Fecha 31;Argentinos;3;Boca;1;Ferro Carril Oeste;V;partido/argentinos-3-boca-1-temporada-1987-88/2212/1988/32/31.html;Temporada 1987 88
2847;1988-04-17;Fecha 32;Boca;2;Independiente;0;Boca Juniors;L;partido/boca-2-independiente-0-temporada-1987-88/2213/1988/32/32.html;Temporada 1987 88
2848;1988-04-24;Fecha 33;Instituto (Cba);2;Boca;2;Instituto (Córdoba);V;partido/instituto-cba-2-boca-2-temporada-1987-88/2214/1988/32/33.html;Temporada 1987 88
2849;1988-04-30;Fecha 34;Boca;2;River;2;Boca Juniors;L;partido/boca-2-river-2-temporada-1987-88/2215/1988/32/34.html;Temporada 1987 88
2850;1988-05-08;Fecha 35;Deportivo Español;1;Boca;1;Deportivo Español;V;partido/deportivo-espanol-1-boca-1-temporada-1987-88/2216/1988/32/35.html;Temporada 1987 88
2851;1988-05-21;Fecha 36;Boca;1;Vélez;0;Boca Juniors;L;partido/boca-1-velez-0-temporada-1987-88/2217/1988/32/36.html;Temporada 1987 88
2852;1988-05-29;Fecha 37;Deportivo Armenio;0;Boca;0;Platense;V;partido/deportivo-armenio-0-boca-0-temporada-1987-88/2218/1988/32/37.html;Temporada 1987 88
2853;1988-06-05;Fecha 38;Boca;2;R. Central;0;Boca Juniors;L;partido/boca-2-r-central-0-temporada-1987-88/2219/1988/32/38.html;Temporada 1987 88
2854;1988-06-12;Octavos de Final. Partido de Ida;Boca;4;Instituto (Cba);2;Boca Juniors;L;partido/boca-4-instituto-cba-2-liguilla-clasificacion-1987-88/2220/1988/33/1.html;Liguilla 1987 88
2855;1988-06-12;Octavos de Final. Partido de Ida;Boca;4;Instituto (Cba);2;Boca Juniors;L;partido/boca-4-instituto-cba-2-liguilla-clasificacion-1987-88/2220/1988/33/1.html;Liguilla Clasificacion 1987 88
2856;1988-06-15;Octavos de Final. Partido de Vuelta;Instituto (Cba);2;Boca;3;Mario Kempes (Córdoba);V;partido/instituto-cba-2-boca-3-liguilla-clasificacion-1987-88/2221/1988/33/2.html;Liguilla Clasificacion 1987 88
2857;1988-06-15;Octavos de Final. Partido de Vuelta;Instituto (Cba);2;Boca;3;Mario Kempes (Córdoba);V;partido/instituto-cba-2-boca-3-liguilla-clasificacion-1987-88/2221/1988/33/2.html;Liguilla 1987 88
2858;1988-06-19;Cuartos de Final. Partido de Ida;Boca;2;Independiente;0;Boca Juniors;L;partido/boca-2-independiente-0-liguilla-clasificacion-1987-88/2222/1988/33/3.html;Liguilla Clasificacion 1987 88
2859;1988-06-19;Cuartos de Final. Partido de Ida;Boca;2;Independiente;0;Boca Juniors;L;partido/boca-2-independiente-0-liguilla-clasificacion-1987-88/2222/1988/33/3.html;Liguilla 1987 88
2860;1988-06-22;Cuartos de Final. Partido de Vuelta;Independiente;2;Boca;3;Independiente;V;partido/independiente-2-boca-3-liguilla-clasificacion-1987-88/2223/1988/33/4.html;Liguilla Clasificacion 1987 88
2861;1988-06-22;Cuartos de Final. Partido de Vuelta;Independiente;2;Boca;3;Independiente;V;partido/independiente-2-boca-3-liguilla-clasificacion-1987-88/2223/1988/33/4.html;Liguilla 1987 88
2862;1988-06-26;Semifinales. Partido de Ida;Deportivo Español;0;Boca;4;Deportivo Español;V;partido/deportivo-espanol-0-boca-4-liguilla-clasificacion-1987-88/2224/1988/33/5.html;Liguilla Clasificacion 1987 88
2863;1988-06-26;Semifinales. Partido de Ida;Deportivo Español;0;Boca;4;Deportivo Español;V;partido/deportivo-espanol-0-boca-4-liguilla-clasificacion-1987-88/2224/1988/33/5.html;Liguilla 1987 88
2864;1988-06-29;Semifinales. Partido de Vuelta;Boca;1;Deportivo Español;1;Boca Juniors;L;partido/boca-1-deportivo-espanol-1-liguilla-clasificacion-1987-88/2225/1988/33/6.html;Liguilla Clasificacion 1987 88
2865;1988-06-29;Semifinales. Partido de Vuelta;Boca;1;Deportivo Español;1;Boca Juniors;L;partido/boca-1-deportivo-espanol-1-liguilla-clasificacion-1987-88/2225/1988/33/6.html;Liguilla 1987 88
2866;1988-07-02;Final. Partido de Ida;Boca;0;Platense;0;Boca Juniors;L;partido/boca-0-platense-0-liguilla-clasificacion-1987-88/2226/1988/33/7.html;Liguilla Clasificacion 1987 88
2867;1988-07-02;Final. Partido de Ida;Boca;0;Platense;0;Boca Juniors;L;partido/boca-0-platense-0-liguilla-clasificacion-1987-88/2226/1988/33/7.html;Liguilla 1987 88
2868;1988-07-07;Final. Partido de Vuelta;Platense;1;Boca;1;Platense;V;partido/platense-1-boca-1-liguilla-clasificacion-1987-88/2227/1988/33/8.html;Liguilla Clasificacion 1987 88
2869;1988-07-07;Final. Partido de Vuelta;Platense;1;Boca;1;Platense;V;partido/platense-1-boca-1-liguilla-clasificacion-1987-88/2227/1988/33/8.html;Liguilla 1987 88
2870;1988-07-10;Final. Desempate;Boca;1;Platense;2;Ferro Carril Oeste;N;partido/boca-1-platense-2-liguilla-clasificacion-1987-88/2228/1988/33/9.html;Liguilla Clasificacion 1987 88
2871;1988-07-10;Final. Desempate;Boca;1;Platense;2;Ferro Carril Oeste;N;partido/boca-1-platense-2-liguilla-clasificacion-1987-88/2228/1988/33/9.html;Liguilla 1987 88
2872;1988-09-11;Fecha 1;Boca;0;Deportivo Armenio;1;Boca Juniors;L;partido/boca-0-deportivo-armenio-1-temporada-1988-89/2231/1989/34/1.html;Temporada 1988 89
2873;1988-09-18;Fecha 2;River;0;Boca;2;River Plate;V;partido/river-0-boca-2-temporada-1988-89/2232/1989/34/2.html;Temporada 1988 89
2874;1988-09-25;Fecha 3;Boca;0 (2);Vélez;0 (3);Boca Juniors;L;partido/boca-0-2-velez-0-3-temporada-1988-89/2233/1989/34/3.html;Temporada 1988 89
2875;1988-10-01;Fecha 4;Deportivo Español;0;Boca;1;Vélez Sársfield;V;partido/deportivo-espanol-0-boca-1-temporada-1988-89/2234/1989/34/4.html;Temporada 1988 89
2876;1988-10-15;Fecha 5;Boca;2;Argentinos;0;Boca Juniors;L;partido/boca-2-argentinos-0-temporada-1988-89/2235/1989/34/5.html;Temporada 1988 89
2877;1988-10-23;Fecha 6;Deportivo Mandiyú;0;Boca;3;Huracán (Corrientes);V;partido/deportivo-mandiyu-0-boca-3-temporada-1988-89/2236/1989/34/6.html;Temporada 1988 89
2878;1988-10-31;Fecha 7;Boca;3;Talleres (Cba);1;Boca Juniors;L;partido/boca-3-talleres-cba-1-temporada-1988-89/2237/1989/34/7.html;Temporada 1988 89
2879;1988-11-03;Fecha 8;R. Central;1;Boca;3;Rosario Central;V;partido/r-central-1-boca-3-temporada-1988-89/2238/1989/34/8.html;Temporada 1988 89
2880;1988-11-06;Fecha 9;Boca;2;Estudiantes (LP);0;Boca Juniors;L;partido/boca-2-estudiantes-lp-0-temporada-1988-89/2239/1989/34/9.html;Temporada 1988 89
2881;1988-11-13;Fecha 10;Independiente;2;Boca;1;Independiente;V;partido/independiente-2-boca-1-temporada-1988-89/2240/1989/34/10.html;Temporada 1988 89
2882;1988-11-20;Fecha 12;Boca;1;San Martín (Tuc);6;Boca Juniors;L;partido/boca-1-san-martin-tuc-6-temporada-1988-89/2241/1989/34/11.html;Temporada 1988 89
2883;1988-11-23;Fecha 11;Boca;0;Platense;2;Boca Juniors;L;partido/boca-0-platense-2-temporada-1988-89/2242/1989/34/12.html;Temporada 1988 89
2884;1988-11-27;Fecha 13;San Lorenzo;1 (5);Boca;1 (6);Huracán;V;partido/san-lorenzo-1-5-boca-1-6-temporada-1988-89/2243/1989/34/13.html;Temporada 1988 89
2885;1988-11-30;Fecha 14;Boca;2;Racing (Cba);1;Boca Juniors;L;partido/boca-2-racing-cba-1-temporada-1988-89/2244/1989/34/14.html;Temporada 1988 89
2886;1988-12-06;Fecha 15;Ferro;0 (5);Boca;0 (6);Ferro Carril Oeste;V;partido/ferro-0-5-boca-0-6-temporada-1988-89/2245/1989/34/15.html;Temporada 1988 89
2887;1988-12-11;Fecha 17;Newell´s;1 (4);Boca;1 (5);Newell´s Old Boys;V;partido/newell_s-1-4-boca-1-5-temporada-1988-89/2246/1989/34/16.html;Temporada 1988 89
2888;1988-12-14;Fecha 16;Boca;1 (3);Instituto (Cba);1 (2);Boca Juniors;L;partido/boca-1-3-instituto-cba-1-2-temporada-1988-89/2247/1989/34/17.html;Temporada 1988 89
2889;1988-12-18;Fecha 18;Boca;2;Gimnasia (LP);1;Boca Juniors;L;partido/boca-2-gimnasia-lp-1-temporada-1988-89/2248/1989/34/18.html;Temporada 1988 89
2890;1988-12-22;Fecha 19;Racing;0;Boca;1;Racing Club;V;partido/racing-0-boca-1-temporada-1988-89/2249/1989/34/19.html;Temporada 1988 89
2891;1989-01-28;Fecha 20;Deportivo Armenio;1;Boca;2;Huracán;V;partido/deportivo-armenio-1-boca-2-temporada-1988-89/2250/1989/34/20.html;Temporada 1988 89
2892;1989-02-05;Fecha 21;Boca;0 (3);River;0 (4);Boca Juniors;L;partido/boca-0-3-river-0-4-temporada-1988-89/2251/1989/34/21.html;Temporada 1988 89
2893;1989-02-12;Fecha 22;Vélez;0;Boca;2;Vélez Sársfield;V;partido/velez-0-boca-2-temporada-1988-89/2252/1989/34/22.html;Temporada 1988 89
2894;1989-02-15;Primera Fase. Partido 1;Boca;0;Racing;0;River Plate;L;partido/boca-0-racing-0-copa-libertadores-1989/2278/1989/106/1.html;Libertadores 1989
2895;1989-02-19;Fecha 23;Boca;1;Deportivo Español;0;Boca Juniors;L;partido/boca-1-deportivo-espanol-0-temporada-1988-89/2253/1989/34/23.html;Temporada 1988 89
2896;1989-02-20;Primera Fase. Partido 2;Universitario (P);1;Boca;0;Nacional (Lima);V;partido/universitario-p-1-boca-0-copa-libertadores-1989/2279/1989/106/2.html;Libertadores 1989
2897;1989-02-23;Primera Fase. Partido 3;Sp. Cristal (Perú);1;Boca;0;Nacional (Lima);V;partido/sp-cristal-peru-1-boca-0-copa-libertadores-1989/2280/1989/106/3.html;Libertadores 1989
2898;1989-02-26;Fecha 24;Argentinos;4;Boca;3;Ferro Carril Oeste;V;partido/argentinos-4-boca-3-temporada-1988-89/2254/1989/34/24.html;Temporada 1988 89
2899;1989-03-05;Fecha 25;Boca;2;Deportivo Mandiyú;0;Boca Juniors;L;partido/boca-2-deportivo-mandiyu-0-temporada-1988-89/2255/1989/34/25.html;Temporada 1988 89
2900;1989-03-08;Primera Fase. Partido 4;Racing;2;Boca;3;River Plate;V;partido/racing-2-boca-3-copa-libertadores-1989/2281/1989/106/4.html;Libertadores 1989
2901;1989-03-12;Fecha 26;Talleres (Cba);1;Boca;0;Mario Kempes (Córdoba);V;partido/talleres-cba-1-boca-0-temporada-1988-89/2256/1989/34/26.html;Temporada 1988 89
2902;1989-03-14;Primera Fase. Partido 5;Boca;2;Universitario (P);0;Boca Juniors;L;partido/boca-2-universitario-p-0-copa-libertadores-1989/2282/1989/106/5.html;Libertadores 1989
2903;1989-03-18;Fecha 27;Boca;2;R. Central;1;Boca Juniors;L;partido/boca-2-r-central-1-temporada-1988-89/2257/1989/34/27.html;Temporada 1988 89
2904;1989-03-21;Primera Fase. Partido 6;Boca;4;Sp. Cristal (Perú);3;Boca Juniors;L;partido/boca-4-sp-cristal-peru-3-copa-libertadores-1989/2283/1989/106/6.html;Libertadores 1989
2905;1989-03-26;Fecha 28;Estudiantes (LP);1;Boca;2;Estudiantes (La Plata);V;partido/estudiantes-lp-1-boca-2-temporada-1988-89/2258/1989/34/28.html;Temporada 1988 89
2906;1989-03-29;Desempate 1er. Puesto;Boca;3;Racing;1;Vélez Sársfield;N;partido/boca-3-racing-1-copa-libertadores-1989/2284/1989/106/7.html;Libertadores 1989
2907;1989-04-02;Fecha 29;Boca;1;Independiente;2;Boca Juniors;L;partido/boca-1-independiente-2-temporada-1988-89/2259/1989/34/29.html;Temporada 1988 89
2908;1989-04-05;Octavos de final. Partido de Ida;Olimpia (Par);2;Boca;0;Manuel Ferreira (Asunción);V;partido/olimpia-par-2-boca-0-copa-libertadores-1989/2285/1989/106/8.html;Libertadores 1989
2909;1989-04-10;Fecha 30;Platense;1 (5);Boca;1 (6);Huracán;V;partido/platense-1-5-boca-1-6-temporada-1988-89/2260/1989/34/30.html;Temporada 1988 89
2910;1989-04-12;Octavos de final. Partido de Vuelta;Boca;5 (6);Olimpia (Par);3 (7);Boca Juniors;L;partido/boca-5-6-olimpia-par-3-7-copa-libertadores-1989/2286/1989/106/9.html;Libertadores 1989
2911;1989-04-16;Fecha 31;San Martín (Tuc);0;Boca;1;San Martín (Tucumán);V;partido/san-martin-tuc-0-boca-1-temporada-1988-89/2261/1989/34/31.html;Temporada 1988 89
2912;1989-04-23;Fecha 32;Boca;2;San Lorenzo;0;Boca Juniors;L;partido/boca-2-san-lorenzo-0-temporada-1988-89/2262/1989/34/32.html;Temporada 1988 89
2913;1989-04-30;Fecha 33;Racing (Cba);2;Boca;1;Mario Kempes (Córdoba);V;partido/racing-cba-2-boca-1-temporada-1988-89/2263/1989/34/33.html;Temporada 1988 89
2914;1989-05-07;Fecha 34;Boca;1;Ferro;0;Boca Juniors;L;partido/boca-1-ferro-0-temporada-1988-89/2264/1989/34/34.html;Temporada 1988 89
2915;1989-05-16;Fecha 35;Instituto (Cba);2;Boca;1;Instituto (Córdoba);V;partido/instituto-cba-2-boca-1-temporada-1988-89/2265/1989/34/35.html;Temporada 1988 89
2916;1989-05-21;Fecha 36;Boca;6;Newell´s;3;Boca Juniors;L;partido/boca-6-newell_s-3-temporada-1988-89/2266/1989/34/36.html;Temporada 1988 89
2917;1989-05-25;Fecha 37;Gimnasia (LP);1 (2);Boca;1 (4);Gimnasia y Esgrima (La Plata);V;partido/gimnasia-lp-1-2-boca-1-4-temporada-1988-89/2267/1989/34/37.html;Temporada 1988 89
2918;1989-05-28;Fecha 38;Boca;1 (4);Racing;1 (3);Boca Juniors;L;partido/boca-1-4-racing-1-3-temporada-1988-89/2268/1989/34/38.html;Temporada 1988 89
2919;1989-06-03;Cuartos de Final. Partido de Ida;Chaco For Ever;0;Boca;1;Chaco For Ever;V;partido/chaco-for-ever-0-boca-1-liguilla-1988-89/2269/1989/35/1.html;Liguilla 1988 89
2920;1989-06-07;Cuartos de Final. Partido de Vuelta;Boca;2;Chaco For Ever;1;Boca Juniors;L;partido/boca-2-chaco-for-ever-1-liguilla-1988-89/2270/1989/35/2.html;Liguilla 1988 89
2921;1989-06-11;Semifinales. Partido de Ida;Boca;1;Platense;1;Boca Juniors;L;partido/boca-1-platense-1-liguilla-1988-89/2271/1989/35/3.html;Liguilla 1988 89
2922;1989-06-14;Semifinales. Partido de Vuelta;Platense;1;Boca;1;Vélez Sársfield;V;partido/platense-1-boca-1-liguilla-1988-89/2272/1989/35/4.html;Liguilla 1988 89
2923;1989-06-19;Final. Partido de Ida;Boca;1;San Lorenzo;1;Boca Juniors;L;partido/boca-1-san-lorenzo-1-liguilla-1988-89/2273/1989/35/5.html;Liguilla 1988 89
2924;1989-06-22;Final. Partido de Vuelta;San Lorenzo;4;Boca;0;Huracán;V;partido/san-lorenzo-4-boca-0-liguilla-1988-89/2274/1989/35/6.html;Liguilla 1988 89
2925;1989-07-19;Final de Perdedores. Partido de Ida;River;0;Boca;0;River Plate;V;partido/river-0-boca-0-liguilla-1988-89/2275/1989/35/7.html;Liguilla 1988 89
2926;1989-07-24;Final de Perdedores. Partido de Vuelta;Boca;0;River;0;Boca Juniors;L;partido/boca-0-river-0-liguilla-1988-89/2276/1989/35/8.html;Liguilla 1988 89
2927;1989-07-27;Final de Perdedores. Desempate;Boca;1;River;2;Vélez Sársfield;N;partido/boca-1-river-2-liguilla-1988-89/2277/1989/35/9.html;Liguilla 1988 89
